id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,year,month,quartile,day,day_of_week,bedrooms_flag,bathrooms_flag,waterfront_flag,view_flag,sqft_basement_flag,yr_renovated_flag,day_of_week_flag,house_age,yr_since_renovation,basement_ratio,living_lot_ratio,price_per_sqft,sqft_living_diff,sqft_lot_diff,above_ratio,total_rooms,bath_bed_ratio,overall_quality,luxury_score,grade_sqft_living,waterfront_view_interaction,rooms_per_floor
3422049190,2015-03-30,247500.0,3,1.75,1960,15681,1.0,0,0,3,7,1960,0,1967,0,98032,47.3576,-122.277,1750,15616,2015,3,1,30,0,1,1,0,0,0,0,0,48,,0.0,0.12,126.28,210,65,1.0,4.75,0.58,21,7,13720,0,4.75
1099611230,2014-09-12,199000.0,4,1.5,1160,6400,1.0,0,0,4,7,1160,0,1975,0,98023,47.3036,-122.378,1160,6400,2014,9,3,12,4,1,1,0,0,0,0,1,39,,0.0,0.18,171.55,0,0,1.0,5.5,0.38,28,7,8120,0,5.5
722079104,2014-07-11,314000.0,3,1.75,1810,41800,1.0,0,0,5,7,1210,600,1980,0,98038,47.4109,-121.958,1650,135036,2014,7,3,11,4,1,1,0,0,1,0,1,34,,0.33,0.04,173.48,160,93236,0.67,4.75,0.58,35,7,12670,0,4.75
7338200240,2014-05-16,437500.0,3,2.5,2320,36847,2.0,0,2,3,9,2320,0,1992,0,98045,47.4838,-121.714,2550,35065,2014,5,2,16,4,1,1,0,1,0,0,1,22,,0.0,0.06,188.58,230,1782,1.0,5.5,0.83,27,9,20880,0,2.75
1952200240,2014-06-11,850830.0,3,2.5,2070,13241,1.5,0,0,5,9,1270,800,1910,0,98102,47.6415,-122.315,2200,4500,2014,6,2,11,2,1,1,0,0,1,0,1,104,,0.39,0.16,411.03,130,8741,0.61,5.5,0.83,45,9,18630,0,3.67
5200100125,2014-10-27,555000.0,3,2.0,1980,3478,1.5,0,0,4,7,1440,540,1929,0,98117,47.6775,-122.372,1610,3478,2014,10,4,27,0,1,1,0,0,1,0,0,85,,0.27,0.57,280.3,370,0,0.73,5.0,0.67,28,7,13860,0,3.33
7214720075,2014-12-12,699950.0,3,2.25,2190,107593,2.0,0,0,4,8,2190,0,1983,0,98077,47.7731,-122.08,2570,47777,2014,12,4,12,4,1,1,0,0,0,0,1,31,,0.0,0.02,319.61,380,59816,1.0,5.25,0.75,32,8,17520,0,2.62
2450000295,2014-10-07,1088000.0,3,2.5,2920,8113,2.0,0,0,3,8,2920,0,1950,2010,98004,47.5814,-122.196,2370,8113,2014,10,4,7,1,1,1,0,0,0,1,1,64,4.0,0.0,0.36,372.6,550,0,1.0,5.5,0.83,24,8,23360,0,2.75
6197800045,2014-09-24,290000.0,3,1.0,1210,33919,1.0,0,0,3,7,1210,0,1954,0,98058,47.4375,-122.184,1640,14910,2014,9,3,24,2,1,1,0,0,0,0,1,60,,0.0,0.04,239.67,430,19009,1.0,4.0,0.33,21,7,8470,0,4.0
1328310370,2015-04-02,375000.0,3,2.5,2340,10005,1.0,0,0,4,8,1460,880,1978,0,98058,47.4431,-122.133,2250,8162,2015,4,2,2,3,1,1,0,0,1,0,1,37,,0.38,0.23,160.26,90,1843,0.62,5.5,0.83,32,8,18720,0,5.5
546000875,2014-05-23,460000.0,3,1.0,1670,4005,1.5,0,0,4,7,1170,500,1939,0,98117,47.6878,-122.38,1240,4005,2014,5,2,23,4,1,1,0,0,1,0,1,75,,0.3,0.42,275.45,430,0,0.7,4.0,0.33,28,7,11690,0,2.67
3530510041,2014-07-23,188500.0,2,1.75,1240,2493,1.0,0,0,4,8,1240,0,1985,0,98198,47.3813,-122.322,1270,4966,2014,7,3,23,2,1,1,0,0,0,0,1,29,,0.0,0.5,152.02,30,2473,1.0,3.75,0.88,32,8,9920,0,3.75
1853000400,2015-03-05,680000.0,4,2.5,3140,28037,2.0,0,0,4,10,3140,0,1991,0,98077,47.7304,-122.082,2990,35001,2015,3,1,5,3,1,1,0,0,0,0,1,24,,0.0,0.11,216.56,150,6964,1.0,6.5,0.62,40,10,31400,0,3.25
3134100116,2014-08-27,470000.0,5,1.75,2030,12342,2.0,0,0,4,7,2030,0,1942,0,98052,47.6417,-122.109,2500,9433,2014,8,3,27,2,1,1,0,0,0,0,1,72,,0.0,0.16,231.53,470,2909,1.0,6.75,0.35,28,7,14210,0,3.38
9545230140,2014-07-25,597750.0,4,2.5,2310,9624,2.0,0,0,3,8,2310,0,1984,0,98027,47.5386,-122.053,1940,9636,2014,7,3,25,4,1,1,0,0,0,0,1,30,,0.0,0.24,258.77,370,12,1.0,6.5,0.62,24,8,18480,0,3.25
3362400511,2015-03-04,570000.0,3,1.75,1260,3328,1.0,0,0,5,6,700,560,1905,0,98103,47.6823,-122.349,1380,3536,2015,3,1,4,2,1,1,0,0,1,0,1,110,,0.44,0.38,452.38,120,208,0.56,4.75,0.58,30,6,7560,0,4.75
2525310310,2014-09-16,272500.0,3,1.75,1540,12600,1.0,0,0,4,7,1160,380,1980,0,98038,47.3624,-122.031,1540,11656,2014,9,3,16,1,1,1,0,0,1,0,1,34,,0.25,0.12,176.95,0,944,0.75,4.75,0.58,28,7,10780,0,4.75
6126500060,2014-11-24,329950.0,3,1.75,2080,5969,1.0,0,2,3,7,1080,1000,1971,0,98108,47.5474,-122.295,2090,5500,2014,11,4,24,0,1,1,0,1,1,0,0,43,,0.48,0.35,158.63,10,469,0.52,4.75,0.58,21,7,14560,0,4.75
8961960160,2014-10-28,480000.0,4,2.5,3230,16171,2.0,0,3,3,9,2520,710,2001,0,98001,47.3183,-122.253,2640,8517,2014,10,4,28,1,1,1,0,1,1,0,1,13,,0.22,0.2,148.61,590,7654,0.78,6.5,0.62,27,9,29070,0,3.25
3626039325,2014-11-21,740500.0,3,3.5,4380,6350,2.0,0,0,3,8,2780,1600,1900,1999,98117,47.6981,-122.368,1830,6350,2014,11,4,21,4,1,1,0,0,1,1,1,114,15.0,0.37,0.69,169.06,2550,0,0.63,6.5,1.17,24,8,35040,0,3.25
3362400431,2014-06-26,518500.0,3,3.5,1590,1102,3.0,0,0,3,8,1590,0,2010,0,98103,47.6824,-122.347,1620,3166,2014,6,2,26,3,1,1,0,0,0,0,1,4,,0.0,1.44,326.1,30,2064,1.0,6.5,1.17,24,8,12720,0,2.17
4060000240,2014-06-23,205425.0,2,1.0,880,6780,1.0,0,0,4,6,880,0,1945,0,98178,47.5009,-122.248,1190,6780,2014,6,2,23,0,1,1,0,0,0,0,0,69,,0.0,0.13,233.44,310,0,1.0,3.0,0.5,24,6,5280,0,3.0
3454800060,2015-01-08,171800.0,4,2.0,1570,9600,1.0,0,0,3,6,1570,0,1950,0,98168,47.4965,-122.303,1880,9000,2015,1,1,8,3,1,1,0,0,0,0,1,65,,0.0,0.16,109.43,310,600,1.0,6.0,0.5,18,6,9420,0,6.0
1695900060,2015-05-11,535000.0,4,1.0,1610,2982,1.5,0,0,4,7,1610,0,1925,0,98144,47.587,-122.294,1610,4040,2015,5,2,11,0,1,1,0,0,0,0,0,90,,0.0,0.54,332.3,0,1058,1.0,5.0,0.25,28,7,11270,0,3.33
7278700070,2015-01-02,660000.0,3,2.5,2400,6474,1.0,0,2,3,8,1560,840,1964,0,98177,47.7728,-122.386,2340,10856,2015,1,1,2,4,1,1,0,1,1,0,1,51,,0.35,0.37,275.0,60,4382,0.65,5.5,0.83,24,8,19200,0,5.5
6675500070,2014-11-19,391500.0,3,2.0,1450,9132,1.0,0,0,3,7,1450,0,1987,0,98034,47.7288,-122.226,1580,9104,2014,11,4,19,2,1,1,0,0,0,0,1,27,,0.0,0.16,270.0,130,28,1.0,5.0,0.67,21,7,10150,0,5.0
3626039187,2015-04-06,395000.0,2,1.0,770,6000,1.0,0,0,3,6,770,0,1953,0,98117,47.6999,-122.364,1710,6000,2015,4,2,6,0,1,1,0,0,0,0,0,62,,0.0,0.13,512.99,940,0,1.0,3.0,0.5,18,6,4620,0,3.0
3524049083,2014-11-04,445000.0,4,1.75,2100,4400,1.5,0,0,5,7,1720,380,1924,0,98118,47.5299,-122.266,1850,4400,2014,11,4,4,1,1,1,0,0,1,0,1,90,,0.18,0.48,211.9,250,0,0.82,5.75,0.44,35,7,14700,0,3.83
3275860240,2014-06-18,770000.0,3,2.25,2910,10204,2.0,0,0,3,9,2910,0,1990,0,98052,47.6897,-122.098,2700,13992,2014,6,2,18,2,1,1,0,0,0,0,1,24,,0.0,0.29,264.6,210,3788,1.0,5.25,0.75,27,9,26190,0,2.62
4389200955,2015-03-02,1450000.0,4,2.75,2750,17789,1.5,0,0,3,8,1980,770,1914,1992,98004,47.6141,-122.212,3060,11275,2015,3,1,2,0,1,1,0,0,1,1,0,101,23.0,0.28,0.15,527.27,310,6514,0.72,6.75,0.69,24,8,22000,0,4.5
4058801670,2014-07-17,445000.0,3,2.25,2100,8201,1.0,0,2,3,8,1620,480,1967,0,98178,47.5091,-122.244,2660,8712,2014,7,3,17,3,1,1,0,1,1,0,1,47,,0.23,0.26,211.9,560,511,0.77,5.25,0.75,24,8,16800,0,5.25
8732020310,2014-07-17,260000.0,4,2.25,2160,8811,1.0,0,0,3,8,1360,800,1978,0,98023,47.3129,-122.39,2090,8400,2014,7,3,17,3,1,1,0,0,1,0,1,36,,0.37,0.25,120.37,70,411,0.63,6.25,0.56,24,8,17280,0,6.25
2331300505,2014-06-13,822500.0,5,3.5,2320,4960,2.0,0,0,5,7,1720,600,1926,0,98103,47.6763,-122.352,1700,4960,2014,6,2,13,4,1,1,0,0,1,0,1,88,,0.26,0.47,354.53,620,0,0.74,8.5,0.7,35,7,16240,0,4.25
7853210060,2015-04-06,430000.0,4,2.5,2070,4310,2.0,0,0,3,7,2070,0,2004,0,98065,47.5319,-121.85,1970,3748,2015,4,2,6,0,1,1,0,0,0,0,0,11,,0.0,0.48,207.73,100,562,1.0,6.5,0.62,21,7,14490,0,3.25
3668000070,2015-01-05,212000.0,3,1.75,1060,7875,1.0,0,0,4,7,1060,0,1986,0,98092,47.2761,-122.152,1420,7680,2015,1,1,5,0,1,1,0,0,0,0,0,29,,0.0,0.13,200.0,360,195,1.0,4.75,0.58,28,7,7420,0,4.75
9545240070,2015-04-28,660500.0,4,2.25,2010,9603,1.0,0,0,3,8,1440,570,1986,0,98027,47.5343,-122.054,2060,9793,2015,4,2,28,1,1,1,0,0,1,0,1,29,,0.28,0.21,328.61,50,190,0.72,6.25,0.56,24,8,16080,0,6.25
1243100136,2014-06-12,784000.0,3,3.5,3950,111078,1.5,0,0,3,9,2460,1490,1989,0,98052,47.697,-122.072,2480,88500,2014,6,2,12,3,1,1,0,0,1,0,1,25,,0.38,0.04,198.48,1470,22578,0.62,6.5,1.17,27,9,35550,0,4.33
8929000270,2014-05-12,453246.0,3,2.5,2010,2287,2.0,0,0,3,8,1390,620,2014,0,98029,47.5517,-121.998,1690,1662,2014,5,2,12,0,1,1,0,0,1,0,0,0,,0.31,0.88,225.5,320,625,0.69,5.5,0.83,24,8,16080,0,2.75
2767602356,2015-01-26,675000.0,4,3.5,2140,2278,3.0,0,0,3,9,2140,0,2005,0,98107,47.6734,-122.38,1540,2285,2015,1,1,26,0,1,1,0,0,0,0,0,10,,0.0,0.94,315.42,600,7,1.0,7.5,0.88,27,9,19260,0,2.5
921049315,2014-08-13,199000.0,3,1.75,1320,17390,1.0,0,0,4,7,1320,0,1956,0,98003,47.3257,-122.296,1550,19265,2014,8,3,13,2,1,1,0,0,0,0,1,58,,0.0,0.08,150.76,230,1875,1.0,4.75,0.58,28,7,9240,0,4.75
3655000070,2014-08-05,220000.0,4,1.75,2020,7840,1.0,0,0,3,7,1010,1010,1968,0,98003,47.3309,-122.299,1750,8140,2014,8,3,5,1,1,1,0,0,1,0,1,46,,0.5,0.26,108.91,270,300,0.5,5.75,0.44,21,7,14140,0,5.75
4027700812,2014-05-29,452000.0,4,2.25,2590,10002,1.0,0,0,4,8,1340,1250,1968,0,98028,47.7689,-122.266,1550,10436,2014,5,2,29,3,1,1,0,0,1,0,1,46,,0.48,0.26,174.52,1040,434,0.52,6.25,0.56,32,8,20720,0,6.25
3992700335,2014-07-07,382500.0,2,1.0,1190,4440,1.0,0,0,3,6,1190,0,1981,0,98125,47.7135,-122.287,1060,5715,2014,7,3,7,0,1,1,0,0,0,0,0,33,,0.0,0.27,321.43,130,1275,1.0,3.0,0.5,18,6,7140,0,3.0
2767603505,2014-05-07,519950.0,3,2.25,1170,1249,3.0,0,0,3,8,1170,0,2014,0,98107,47.6722,-122.381,1350,1310,2014,5,2,7,2,1,1,0,0,0,0,1,0,,0.0,0.94,444.4,180,61,1.0,5.25,0.75,24,8,9360,0,1.75
4232901525,2014-06-27,665000.0,2,1.0,1110,3200,1.0,0,0,3,7,1110,0,1925,0,98119,47.6338,-122.358,1170,3600,2014,6,2,27,4,1,1,0,0,0,0,1,89,,0.0,0.35,599.1,60,400,1.0,3.0,0.5,21,7,7770,0,3.0
1777500060,2014-07-08,527700.0,5,2.5,2820,9375,1.0,0,0,4,8,1550,1270,1968,0,98006,47.5707,-122.128,2820,9375,2014,7,3,8,1,1,1,0,0,1,0,1,46,,0.45,0.3,187.13,0,0,0.55,7.5,0.5,32,8,22560,0,7.5
1432900240,2015-05-08,205000.0,3,1.0,1610,8579,1.0,0,0,4,7,1010,600,1962,0,98058,47.4563,-122.171,1610,8579,2015,5,2,8,4,1,1,0,0,1,0,1,53,,0.37,0.19,127.33,0,0,0.63,4.0,0.33,28,7,11270,0,4.0
6140100875,2015-04-15,420000.0,3,1.0,1060,8097,1.0,0,0,4,7,940,120,1923,0,98133,47.7144,-122.351,1560,7940,2015,4,2,15,2,1,1,0,0,1,0,1,92,,0.11,0.13,396.23,500,157,0.89,4.0,0.33,28,7,7420,0,4.0
6071600370,2015-02-27,500000.0,4,2.25,2030,8517,1.0,0,0,4,8,1380,650,1961,0,98006,47.5495,-122.174,2230,8824,2015,2,1,27,4,1,1,0,0,1,0,1,54,,0.32,0.24,246.31,200,307,0.68,6.25,0.56,32,8,16240,0,6.25
1526069017,2014-12-03,921500.0,4,2.5,3670,315374,2.0,0,0,4,9,3670,0,1994,0,98077,47.7421,-122.026,2840,87991,2014,12,4,3,2,1,1,0,0,0,0,1,20,,0.0,0.01,251.09,830,227383,1.0,6.5,0.62,36,9,33030,0,3.25
809001525,2014-06-25,890000.0,4,1.0,2550,4000,2.0,0,0,3,8,2370,180,1905,0,98109,47.6354,-122.353,2200,4000,2014,6,2,25,2,1,1,0,0,1,0,1,109,,0.07,0.64,349.02,350,0,0.93,5.0,0.25,24,8,20400,0,2.5
3224079105,2014-08-06,430000.0,2,2.5,2420,60984,2.0,0,0,3,7,2420,0,2007,0,98027,47.5262,-121.943,1940,193842,2014,8,3,6,2,1,1,0,0,0,0,1,7,,0.0,0.04,177.69,480,132858,1.0,4.5,1.25,21,7,16940,0,2.25
8075400570,2014-10-30,258000.0,5,2.0,2260,12500,1.0,0,0,4,8,1130,1130,1960,0,98032,47.3887,-122.286,1360,18000,2014,10,4,30,3,1,1,0,0,1,0,1,54,,0.5,0.18,114.16,900,5500,0.5,7.0,0.4,32,8,18080,0,7.0
1994200024,2014-11-04,511000.0,3,1.0,1430,3455,1.0,0,0,3,7,980,450,1947,0,98103,47.6873,-122.336,1450,4599,2014,11,4,4,1,1,1,0,0,1,0,1,67,,0.31,0.41,357.34,20,1144,0.69,4.0,0.33,21,7,10010,0,4.0
3362900810,2014-08-20,532170.0,3,2.0,1360,3090,2.0,0,0,3,8,1360,0,1990,0,98103,47.6838,-122.353,1500,3090,2014,8,3,20,2,1,1,0,0,0,0,1,24,,0.0,0.44,391.3,140,0,1.0,5.0,0.67,24,8,10880,0,2.5
1324300398,2015-04-09,560000.0,3,1.0,1110,5000,1.5,0,0,3,7,1110,0,1947,0,98107,47.655,-122.359,1420,5000,2015,4,2,9,3,1,1,0,0,0,0,1,68,,0.0,0.22,504.5,310,0,1.0,4.0,0.33,21,7,7770,0,2.67
537000445,2015-03-31,282950.0,3,1.0,1250,8200,1.0,0,0,4,7,1250,0,1954,0,98003,47.3255,-122.304,1680,8633,2015,3,1,31,1,1,1,0,0,0,0,1,61,,0.0,0.15,226.36,430,433,1.0,4.0,0.33,28,7,8750,0,4.0
7855801670,2015-04-01,2250000.0,4,3.25,5180,19850,2.0,0,3,3,12,3540,1640,2006,0,98006,47.562,-122.162,3160,9750,2015,4,2,1,2,1,1,0,1,1,0,1,9,,0.32,0.26,434.36,2020,10100,0.68,7.25,0.81,36,12,62160,0,3.62
7920100045,2014-05-16,350000.0,1,1.0,700,5100,1.0,0,0,3,7,700,0,1942,0,98115,47.679,-122.3,1010,5100,2014,5,2,16,4,1,1,0,0,0,0,1,72,,0.0,0.14,500.0,310,0,1.0,2.0,1.0,21,7,4900,0,2.0
8960000030,2014-07-28,215000.0,3,1.0,1180,7669,1.0,0,0,4,7,1180,0,1967,0,98058,47.4479,-122.176,1190,7669,2014,7,3,28,0,1,1,0,0,0,0,0,47,,0.0,0.15,182.2,10,0,1.0,4.0,0.33,28,7,8260,0,4.0
6388930390,2014-11-20,650000.0,5,3.5,3960,25245,2.0,0,0,3,9,2500,1460,1996,0,98056,47.525,-122.172,2640,13675,2014,11,4,20,3,1,1,0,0,1,0,1,18,,0.37,0.16,164.14,1320,11570,0.63,8.5,0.7,27,9,35640,0,4.25
8731900200,2014-08-07,320000.0,4,2.75,2640,7500,1.0,0,0,3,8,1620,1020,1967,0,98023,47.3135,-122.369,1980,7875,2014,8,3,7,3,1,1,0,0,1,0,1,47,,0.39,0.35,121.21,660,375,0.61,6.75,0.69,24,8,21120,0,6.75
8029200135,2014-11-13,247000.0,3,2.0,1270,7198,1.5,0,0,3,7,1270,0,1916,2013,98022,47.2086,-121.996,1160,7198,2014,11,4,13,3,1,1,0,0,0,1,1,98,1.0,0.0,0.18,194.49,110,0,1.0,5.0,0.67,21,7,8890,0,3.33
1081200350,2014-10-03,320000.0,4,1.75,1760,11180,1.0,0,0,4,8,1760,0,1968,0,98059,47.4715,-122.118,1730,11180,2014,10,4,3,4,1,1,0,0,0,0,1,46,,0.0,0.16,181.82,30,0,1.0,5.75,0.44,32,8,14080,0,5.75
84000105,2014-05-07,255000.0,5,2.25,2060,8632,1.0,0,0,3,7,1030,1030,1962,0,98146,47.4877,-122.335,1010,11680,2014,5,2,7,2,1,1,0,0,1,0,1,52,,0.5,0.24,123.79,1050,3048,0.5,7.25,0.45,21,7,14420,0,7.25
3756500060,2015-03-09,438000.0,3,1.75,1780,9660,1.0,0,0,3,7,1780,0,1962,0,98034,47.7171,-122.193,1200,9660,2015,3,1,9,0,1,1,0,0,0,0,0,53,,0.0,0.18,246.07,580,0,1.0,4.75,0.58,21,7,12460,0,4.75
7215720160,2015-03-04,900000.0,3,2.5,3400,16603,2.0,0,0,3,10,3400,0,2000,0,98075,47.6012,-122.023,3400,12601,2015,3,1,4,2,1,1,0,0,0,0,1,15,,0.0,0.2,264.71,0,4002,1.0,5.5,0.83,30,10,34000,0,2.75
3574800520,2014-06-20,441000.0,3,2.75,1910,7280,1.0,0,0,3,7,1160,750,1979,0,98034,47.7319,-122.224,1710,8152,2014,6,2,20,4,1,1,0,0,1,0,1,35,,0.39,0.26,230.89,200,872,0.61,5.75,0.92,21,7,13370,0,5.75
2617300160,2014-08-12,420000.0,3,2.0,2020,38332,1.0,0,0,4,7,1010,1010,1975,0,98027,47.4582,-122.023,2110,36590,2014,8,3,12,1,1,1,0,0,1,0,1,39,,0.5,0.05,207.92,90,1742,0.5,5.0,0.67,28,7,14140,0,5.0
2558660270,2014-12-08,370000.0,3,1.75,1580,7000,1.0,0,0,3,7,1180,400,1976,0,98034,47.7209,-122.168,1640,7500,2014,12,4,8,0,1,1,0,0,1,0,0,38,,0.25,0.23,234.18,60,500,0.75,4.75,0.58,21,7,11060,0,4.75
2009000370,2015-02-19,269950.0,2,1.75,1340,7250,1.0,0,0,5,5,700,640,1949,0,98198,47.408,-122.327,1830,9750,2015,2,1,19,3,1,1,0,0,1,0,1,66,,0.48,0.18,201.46,490,2500,0.52,3.75,0.88,25,5,6700,0,3.75
1836980160,2015-03-24,807100.0,4,2.5,2680,4499,2.0,0,0,3,9,2680,0,1999,0,98006,47.565,-122.125,2920,4500,2015,3,1,24,1,1,1,0,0,0,0,1,16,,0.0,0.6,301.16,240,1,1.0,6.5,0.62,27,9,24120,0,3.25
3261020370,2014-06-05,653000.0,3,2.5,2680,9750,1.0,0,0,4,8,1610,1070,1979,0,98034,47.7028,-122.231,2480,8750,2014,6,2,5,3,1,1,0,0,1,0,1,35,,0.4,0.27,243.66,200,1000,0.6,5.5,0.83,32,8,21440,0,5.5
1755700060,2014-06-11,371500.0,3,2.0,1370,8336,1.0,0,0,5,7,1370,0,1964,0,98133,47.7458,-122.331,1770,7288,2014,6,2,11,2,1,1,0,0,0,0,1,50,,0.0,0.16,271.17,400,1048,1.0,5.0,0.67,35,7,9590,0,5.0
4330600435,2015-03-16,284000.0,3,1.75,1560,21000,1.0,0,0,3,7,1560,0,1954,0,98166,47.4776,-122.337,1070,7920,2015,3,1,16,0,1,1,0,0,0,0,0,61,,0.0,0.07,182.05,490,13080,1.0,4.75,0.58,21,7,10920,0,4.75
9542800700,2015-01-02,272000.0,3,1.75,2160,7140,1.0,0,0,4,7,1670,490,1978,0,98023,47.3026,-122.374,1930,7350,2015,1,1,2,4,1,1,0,0,1,0,1,37,,0.23,0.3,125.93,230,210,0.77,4.75,0.58,28,7,15120,0,4.75
1999700045,2014-05-02,313000.0,3,1.5,1340,7912,1.5,0,0,3,7,1340,0,1955,0,98133,47.7658,-122.339,1480,7940,2014,5,2,2,4,1,1,0,0,0,0,1,59,,0.0,0.17,233.58,140,28,1.0,4.5,0.5,21,7,9380,0,3.0
1762600070,2015-01-16,917500.0,4,2.5,3880,35003,2.0,0,0,3,10,2570,1310,1984,0,98033,47.6477,-122.182,3740,35230,2015,1,1,16,4,1,1,0,0,1,0,1,31,,0.34,0.11,236.47,140,227,0.66,6.5,0.62,30,10,38800,0,3.25
1687900520,2014-09-29,673000.0,4,2.25,2590,8190,2.0,0,0,4,8,2590,0,1980,0,98006,47.5619,-122.125,2260,8335,2014,9,3,29,0,1,1,0,0,0,0,0,34,,0.0,0.32,259.85,330,145,1.0,6.25,0.56,32,8,20720,0,3.12
7234600798,2015-02-10,425000.0,3,2.5,1120,1100,2.0,0,0,3,8,820,300,2008,0,98122,47.6106,-122.31,1590,1795,2015,2,1,10,1,1,1,0,0,1,0,1,7,,0.27,1.02,379.46,470,695,0.73,5.5,0.83,24,8,8960,0,2.75
3881900445,2014-07-09,399950.0,5,2.75,1970,5400,1.0,0,0,3,7,1320,650,1986,0,98144,47.5868,-122.308,1280,2150,2014,7,3,9,2,1,1,0,0,1,0,1,28,,0.33,0.36,203.02,690,3250,0.67,7.75,0.55,21,7,13790,0,7.75
2254502445,2014-05-30,385000.0,3,1.0,1220,4800,1.0,0,0,3,6,1220,0,1901,0,98122,47.6101,-122.307,1200,4800,2014,5,2,30,4,1,1,0,0,0,0,1,113,,0.0,0.25,315.57,20,0,1.0,4.0,0.33,18,6,7320,0,4.0
5437810320,2014-11-17,269950.0,3,1.5,1950,7560,1.0,0,2,4,7,1320,630,1975,0,98022,47.1976,-121.999,1950,8941,2014,11,4,17,0,1,1,0,1,1,0,0,39,,0.32,0.26,138.44,0,1381,0.68,4.5,0.5,28,7,13650,0,4.5
9158100075,2015-01-07,330000.0,2,1.0,1350,8220,1.0,0,0,3,7,1060,290,1949,0,98177,47.7224,-122.358,1540,8280,2015,1,1,7,2,1,1,0,0,1,0,1,66,,0.21,0.16,244.44,190,60,0.79,3.0,0.5,21,7,9450,0,3.0
3830630310,2014-07-25,260000.0,3,2.5,1670,5797,2.0,0,0,3,7,1670,0,1988,0,98030,47.3505,-122.179,1670,6183,2014,7,3,25,4,1,1,0,0,0,0,1,26,,0.0,0.29,155.69,0,386,1.0,5.5,0.83,21,7,11690,0,2.75
8123100045,2015-04-14,470000.0,4,3.0,2380,5125,1.5,0,0,4,7,1680,700,1925,0,98126,47.5384,-122.376,1410,5375,2015,4,2,14,1,1,1,0,0,1,0,1,90,,0.29,0.46,197.48,970,250,0.71,7.0,0.75,28,7,16660,0,4.67
3127200041,2014-06-13,589000.0,4,3.0,2440,9600,2.0,0,0,5,7,2440,0,1961,0,98034,47.7044,-122.2,2290,9600,2014,6,2,13,4,1,1,0,0,0,0,1,53,,0.0,0.25,241.39,150,0,1.0,7.0,0.75,35,7,17080,0,3.5
6661200320,2014-07-23,163500.0,2,1.5,1050,3419,2.0,0,0,3,7,1050,0,1996,0,98038,47.3848,-122.039,1050,3417,2014,7,3,23,2,1,1,0,0,0,0,1,18,,0.0,0.31,155.71,0,2,1.0,3.5,0.75,21,7,7350,0,1.75
11510310,2014-09-05,835000.0,4,2.75,3130,13412,2.0,0,0,3,9,2140,990,1993,0,98052,47.6993,-122.102,2260,9984,2014,9,3,5,4,1,1,0,0,1,0,1,21,,0.32,0.23,266.77,870,3428,0.68,6.75,0.69,27,9,28170,0,3.38
825059270,2014-11-21,1095000.0,5,3.0,4090,12850,1.0,0,2,4,10,2090,2000,1986,0,98033,47.6627,-122.188,2540,10270,2014,11,4,21,4,1,1,0,1,1,0,1,28,,0.49,0.32,267.73,1550,2580,0.51,8.0,0.6,40,10,40900,0,8.0
8731951370,2015-04-15,269000.0,4,1.75,1490,10000,1.0,0,0,4,8,1100,390,1969,0,98023,47.3099,-122.379,2190,8910,2015,4,2,15,2,1,1,0,0,1,0,1,46,,0.26,0.15,180.54,700,1090,0.74,5.75,0.44,32,8,11920,0,5.75
1954440060,2014-05-05,560000.0,3,2.5,1900,8744,2.0,0,0,3,8,1900,0,1987,0,98074,47.62,-122.043,2030,8744,2014,5,2,5,0,1,1,0,0,0,0,0,27,,0.0,0.22,294.74,130,0,1.0,5.5,0.83,24,8,15200,0,2.75
2264500350,2015-04-18,615000.0,4,1.0,1330,2400,1.5,0,0,4,6,1330,0,1901,0,98103,47.65,-122.34,1330,4400,2015,4,2,18,5,1,1,0,0,0,0,1,114,,0.0,0.55,462.41,0,2000,1.0,5.0,0.25,24,6,7980,0,3.33
1115810060,2014-12-05,585188.0,3,2.25,2230,10026,1.0,0,0,3,8,1430,800,1975,0,98052,47.6647,-122.153,2230,9340,2014,12,4,5,4,1,1,0,0,1,0,1,39,,0.36,0.22,262.42,0,686,0.64,5.25,0.75,24,8,17840,0,5.25
9477200200,2014-08-18,305000.0,3,1.75,1650,9480,1.0,0,0,3,7,1220,430,1977,0,98034,47.726,-122.191,1540,8400,2014,8,3,18,0,1,1,0,0,1,0,0,37,,0.26,0.17,184.85,110,1080,0.74,4.75,0.58,21,7,11550,0,4.75
1432600560,2014-11-05,166950.0,3,1.0,1190,8820,1.0,0,0,3,6,1190,0,1959,0,98058,47.4616,-122.184,1230,7980,2014,11,4,5,2,1,1,0,0,0,0,1,55,,0.0,0.13,140.29,40,840,1.0,4.0,0.33,18,6,7140,0,4.0
2287000060,2014-09-12,799000.0,3,2.5,2140,9897,1.0,0,0,4,8,2140,0,1959,0,98040,47.5505,-122.219,2680,10083,2014,9,3,12,4,1,1,0,0,0,0,1,55,,0.0,0.22,373.36,540,186,1.0,5.5,0.83,32,8,17120,0,5.5
3663500060,2014-06-25,400000.0,3,2.5,2180,7508,1.0,0,0,4,7,1420,760,1962,0,98133,47.7606,-122.336,1900,7818,2014,6,2,25,2,1,1,0,0,1,0,1,52,,0.35,0.29,183.49,280,310,0.65,5.5,0.83,28,7,15260,0,5.5
